store_name,experience,total_sales,url,id,title,months_sales,price,profit,category,fecha_info,sold_products,mercado_lider,url_pagination
MUNDOLUDICOBOG,11,436,https://articulo.mercadolibre.com.co/MCO-452361124-regulador-de-voltaje-star-tec-600va-300w-con-8-tomas-_JM,MCO452361124,Regulador De Voltaje Star Tec 600va / 300w Con 8 Tomas,4,30900,1730400,Fuentes UPS y Estabilizadores,2018-09-10,56,1,https://computacion.mercadolibre.com.co/_Desde_1201
SUACCESORIO TIENDA,1,9,https://articulo.mercadolibre.com.co/MCO-464349093-gabinete-o-rack-para-dvr-16x33x33-_JM,MCO464349093,Gabinete O Rack Para Dvr 16x33x33,9,49900,3293400,Redes y Redes Inalámbricas,2018-09-10,66,1,https://computacion.mercadolibre.com.co/_Desde_1201
WGINGENIERIA,7,159,https://articulo.mercadolibre.com.co/MCO-471305711-portatil-asus-x441ma-intel-8-gen-500gb4gb-ddr4-mouse-win-_JM,MCO471305711,Portatil Asus X441ma Intel 8 Gen 500gb/4gb Ddr4 Mouse+ Win,1,789000,789000,Portátiles,2018-09-10,1,0,https://computacion.mercadolibre.com.co/_Desde_1201
BIGLINKS,1,136,https://articulo.mercadolibre.com.co/MCO-468648246-base-refrigerante-ergostand-para-portatil-mas-2-puertos-usb-_JM,MCO468648246,Base Refrigerante Ergostand Para Portatil Mas 2 Puertos Usb,1,21500,1075000,Accesorios para Portátiles,2018-09-10,50,0,https://computacion.mercadolibre.com.co/_Desde_1201
CONTABLECOMPUTO,11,36,https://articulo.mercadolibre.com.co/MCO-470176108-memoria-usb-kingston-32gb-dt-se9-metalica-original-_JM,MCO470176108,Memoria Usb Kingston 32gb Dt Se9  Metalica Original,3,39900,4109700,Memorias Portátiles USB,2018-09-10,103,0,https://computacion.mercadolibre.com.co/_Desde_1201
JUANMANUELGOMEZSALAZAR,4,3,https://articulo.mercadolibre.com.co/MCO-470176108-memoria-usb-kingston-32gb-dt-se9-metalica-original-_JM,MCO470176108,Memoria Usb Kingston 32gb Dt Se9  Metalica Original,3,39900,4109700,Memorias Portátiles USB,2018-09-10,103,1,https://computacion.mercadolibre.com.co/_Desde_1201
VENTASBOGOTAOFICIAL,1,1,https://articulo.mercadolibre.com.co/MCO-470176108-memoria-usb-kingston-32gb-dt-se9-metalica-original-_JM,MCO470176108,Memoria Usb Kingston 32gb Dt Se9  Metalica Original,1,39900,4109700,Memorias Portátiles USB,2018-09-10,103,1,https://computacion.mercadolibre.com.co/_Desde_1201
ROAL8533101,3,182,https://articulo.mercadolibre.com.co/MCO-483580904-portatil-hp-intel-core-i5-1tb-8-gb-ram-dvd-14p-blanco-cali-_JM,MCO483580904,Portatil Hp Intel Core I5 1tb 8 Gb Ram Dvd 14p Blanco Cali!,1,1599000,1599000,Portátiles,2018-09-10,1,0,https://computacion.mercadolibre.com.co/_Desde_1151
EAPROVEEDORES,12,159,https://articulo.mercadolibre.com.co/MCO-472394412-pantalla-para-portatil-116-slim-acer-aspire-v5-123-series-_JM,MCO472394412,Pantalla Para Portatil 11.6 Slim  Acer Aspire V5-123 Series,1,164000,656000,Partes y Componentes de PC,2018-09-10,4,1,https://computacion.mercadolibre.com.co/_Desde_1151
EVERLPEZESPEJO,6,55,https://articulo.mercadolibre.com.co/MCO-449120957-lector-codigo-de-barras-omnidireccional-honeywell-mk7120-usb-_JM,MCO449120957,Lector Codigo De Barras Omnidireccional Honeywell Mk7120 Usb,5,459900,11497500,Periféricos y Accesorios de PC,2018-09-10,25,0,https://computacion.mercadolibre.com.co/_Desde_1101
CYBER-GAMERS,8,353,https://articulo.mercadolibre.com.co/MCO-449120957-lector-codigo-de-barras-omnidireccional-honeywell-mk7120-usb-_JM,MCO449120957,Lector Codigo De Barras Omnidireccional Honeywell Mk7120 Usb,3,459900,11497500,Periféricos y Accesorios de PC,2018-09-10,25,1,https://computacion.mercadolibre.com.co/_Desde_1101
JENIFFERESTRADA,3,12,https://articulo.mercadolibre.com.co/MCO-465793562-dell-xps-15-fhd-9560-1080p-intel-core-i7-7700hq-16-gb-de-ra-_JM,MCO465793562,Dell Xps 15 Fhd 9560 1080p Intel Core I7-7700hq 16 Gb De Ra,1,6223480,6223480,Portátiles,2018-09-10,1,0,https://computacion.mercadolibre.com.co/_Desde_1051
POWER CLONE,8,206,https://articulo.mercadolibre.com.co/MCO-464226130-board-gigabyte-z370-xp-sli-socket-1151-8va-generacio-_JM,MCO464226130,Board Gigabyte Z370 Xp Sli Socket 1151 8va Generacio,2,599000,1198000,Partes y Componentes de PC,2018-09-10,2,0,https://computacion.mercadolibre.com.co/_Desde_1051
COLOMBIACOMPRA2013,5,43,https://articulo.mercadolibre.com.co/MCO-465060017-repetidor-router-wifi-ap-alta-potencia-rompemuros-4-antenas-_JM,MCO465060017,Repetidor Router Wifi Ap Alta Potencia Rompemuros 4 Antenas,4,60000,4080000,Redes y Redes Inalámbricas,2018-09-10,68,0,https://computacion.mercadolibre.com.co/_Desde_1051
NETTCOM10,7,256,https://articulo.mercadolibre.com.co/MCO-459158611-funda-para-lenovo-yoga-book-en-cuero-pu-premium-leather-_JM,MCO459158611,Funda Para Lenovo Yoga Book En Cuero Pu Premium Leather,2,111701,781907,Portátiles,2018-09-10,7,1,https://computacion.mercadolibre.com.co/_Desde_1051
BUONA VITE,9,929,https://articulo.mercadolibre.com.co/MCO-462235679-samsung-ssd-860-evo-500gb-25-sata-disco-solido-e-inmediata-_JM,MCO462235679,Samsung Ssd 860 Evo 500gb 2.5 Sata Disco Solido E Inmediata,9,446900,22791900,Discos Duros y Externos,2018-09-10,51,1,https://computacion.mercadolibre.com.co/_Desde_1051
COMPRAVENTALOCALCO,1,91,https://articulo.mercadolibre.com.co/MCO-456519886-logitech-z337-parlante-sistema-de-sonido-21-bluetooth-_JM,MCO456519886,Logitech Z337 Parlante Sistema De Sonido 2.1 Bluetooth,9,252999,13661946,Audio para el Hogar,2018-09-10,54,1,https://computacion.mercadolibre.com.co/_Desde_1051
TECNOLOGIAPLUS SL,3,88,https://articulo.mercadolibre.com.co/MCO-456519886-logitech-z337-parlante-sistema-de-sonido-21-bluetooth-_JM,MCO456519886,Logitech Z337 Parlante Sistema De Sonido 2.1 Bluetooth,8,252999,13661946,Audio para el Hogar,2018-09-10,54,1,https://computacion.mercadolibre.com.co/_Desde_1051
PRUXIA,1,1,https://articulo.mercadolibre.com.co/MCO-456341418-cable-3-en-1-thunderbolt-mini-displayport-a-hdmi-vga-dvi-_JM,MCO456341418,Cable 3 En 1 Thunderbolt Mini Displayport A Hdmi Vga Dvi,1,34900,6421600,Apple,2018-09-10,184,1,https://computacion.mercadolibre.com.co/_Desde_1001
SABGALALEX,2,84,https://articulo.mercadolibre.com.co/MCO-448844355-teclado-inalambrico-logitech-touch-k400-plus-pc-tv-android-_JM,MCO448844355,Teclado Inalámbrico Logitech Touch K400 Plus · Pc Tv Android,8,109900,16594900,Periféricos y Accesorios de PC,2018-09-10,151,0,https://computacion.mercadolibre.com.co/_Desde_951
MACTRONICA BOGOTA,13,1,https://articulo.mercadolibre.com.co/MCO-467232935-repetidor-router-amplificador-senal-wifi-4-antena-rompemuros-_JM,MCO467232935,Repetidor Router Amplificador Señal Wifi 4 Antena Rompemuros,1,60000,4560000,Redes y Redes Inalámbricas,2018-09-10,76,1,https://computacion.mercadolibre.com.co/_Desde_1001
LARELOJERIAFINA,6,169,https://articulo.mercadolibre.com.co/MCO-455279186-hub-splitter-multiplicador-switch-hdmi-3-entradas-1-salida-_JM,MCO455279186,Hub Splitter Multiplicador Switch Hdmi 3 Entradas 1 Salida,1,14480,2143040,Periféricos y Accesorios de PC,2018-09-10,148,0,https://computacion.mercadolibre.com.co/_Desde_1001
TELOINVENTASTU,5,293,https://articulo.mercadolibre.com.co/MCO-467493654-tarjeta-de-sonido-asus-xonar-dg-pci-_JM,MCO467493654,Tarjeta De Sonido Asus Xonar Dg Pci,2,119900,839300,Partes y Componentes de PC,2018-09-10,7,1,https://computacion.mercadolibre.com.co/_Desde_1001
GLOBALOIDE.COM,7,998,https://articulo.mercadolibre.com.co/MCO-458521840-computador-portatil-hp-intel-core-i3-1tb-4gb-ram-dvd-rw-14-_JM,MCO458521840,Computador Portatil Hp Intel Core I3 1tb 4gb Ram Dvd Rw 14,9,1290000,5160000,Portátiles,2018-09-10,4,1,https://computacion.mercadolibre.com.co/_Desde_1001
JAYR1323,3,1,https://articulo.mercadolibre.com.co/MCO-467265839-logitech-camara-web-c922-pro-stream-1080p-con-tripode-_JM,MCO467265839,Logitech Camara Web C922 Pro Stream  1080p Con Tripode,1,259900,8316800,Periféricos y Accesorios de PC,2018-09-10,32,1,https://computacion.mercadolibre.com.co/_Desde_951
SHOPIN COLOMBIA,4,2,https://articulo.mercadolibre.com.co/MCO-458410482-memoria-32-gb-kingston-metalica-_JM,MCO458410482,Memoria 32 Gb Kingston Metálica,2,33900,7966500,Memorias Portátiles USB,2018-09-10,235,1,https://computacion.mercadolibre.com.co/_Desde_951
IM.TECNOLOGIA,8,226,https://articulo.mercadolibre.com.co/MCO-451425415-pinza-ponchadora-conectores-red-rj45-rj11-rj9-con-pela-cable-_JM,MCO451425415,Pinza Ponchadora Conectores Red Rj45 Rj11 Rj9 Con Pela Cable,2,15000,2685000,Redes y Redes Inalámbricas,2018-09-10,179,1,https://computacion.mercadolibre.com.co/_Desde_951
TECNO-VENTAS13,2,472,https://articulo.mercadolibre.com.co/MCO-451425415-pinza-ponchadora-conectores-red-rj45-rj11-rj9-con-pela-cable-_JM,MCO451425415,Pinza Ponchadora Conectores Red Rj45 Rj11 Rj9 Con Pela Cable,4,15000,2685000,Redes y Redes Inalámbricas,2018-09-10,179,1,https://computacion.mercadolibre.com.co/_Desde_951
COMERCIALIZADORA_A_Y_G,12,339,https://articulo.mercadolibre.com.co/MCO-453030940-punta-cable-cargador-poder-macbook-magsafe-45w-60w-80w-_JM,MCO453030940,Punta Cable Cargador Poder Macbook Magsafe  45w 60w 80w,3,27000,3429000,Apple,2018-09-10,127,1,https://computacion.mercadolibre.com.co/_Desde_951
TECNOLOGY123,3,80,https://articulo.mercadolibre.com.co/MCO-453030940-punta-cable-cargador-poder-macbook-magsafe-45w-60w-80w-_JM,MCO453030940,Punta Cable Cargador Poder Macbook Magsafe  45w 60w 80w,8,27000,3429000,Apple,2018-09-10,127,1,https://computacion.mercadolibre.com.co/_Desde_951
ANGEL6254,6,35,https://articulo.mercadolibre.com.co/MCO-481753256-compu-gamer-medio-intel-core-i5-cuarta-generacion-4gb-1tera-_JM,MCO481753256,Compu Gamer Medio Intel Core I5 Cuarta Generacion 4gb 1tera,3,870000,870000,Computadores,2018-09-10,1,0,https://computacion.mercadolibre.com.co/_Desde_901
CUENTASPREMIUM-COLOMBIA,8,190,https://articulo.mercadolibre.com.co/MCO-452568394-chasis-thermaltake-view-31-tg-vidrio-templado-rgb-_JM,MCO452568394,Chasis Thermaltake View 31  Tg Vidrio Templado Rgb,1,559900,559900,Computadores,2018-09-10,1,0,https://computacion.mercadolibre.com.co/_Desde_901
DIEZBEATRIZ,10,280,https://articulo.mercadolibre.com.co/MCO-452568394-chasis-thermaltake-view-31-tg-vidrio-templado-rgb-_JM,MCO452568394,Chasis Thermaltake View 31  Tg Vidrio Templado Rgb,2,559900,559900,Computadores,2018-09-10,1,0,https://computacion.mercadolibre.com.co/_Desde_901
IMPRESORASTONNER,2,358,https://articulo.mercadolibre.com.co/MCO-456128498-ubiquiti-lbe-5ac-gen2-5ghz-litebeam-ac-gen2-23dbi-row-_JM,MCO456128498,Ubiquiti Lbe-5ac-gen2 5ghz Litebeam Ac Gen2 23dbi Row,3,268000,30552000,Redes y Redes Inalámbricas,2018-09-10,114,1,https://computacion.mercadolibre.com.co/_Desde_751
NPRADAI,2,249,https://articulo.mercadolibre.com.co/MCO-442782837-pc-gamer-amd-ryzen-5-2400g-4-cores-8gb-1tb-radeon-rx-vega-11-_JM,MCO442782837,Pc Gamer Amd Ryzen 5 2400g 4 Cores 8gb 1tb Radeon Rx Vega 11,2,2550999,12754995,Computadores,2018-09-10,5,0,https://computacion.mercadolibre.com.co/_Desde_851
TUFERRETERIA.CO,14,2,https://articulo.mercadolibre.com.co/MCO-463693144-tinta-hp-canon-epson-presentacion-100-militros-compatibles-_JM,MCO463693144,Tinta Hp Canon Epson Presentacion 100 Militros  Compatibles,2,4998,769692,Cartuchos Toner y Tintas,2018-09-10,154,1,https://computacion.mercadolibre.com.co/_Desde_801
GLEYBISNIETO,2,31,https://articulo.mercadolibre.com.co/MCO-461706933-portatil-lenovo-amd-a12-9720p-16gbram-2tbdisco-hd156-win10-_JM,MCO461706933,Portatil Lenovo Amd A12-9720p 16gbram 2tbdisco Hd15.6 Win10,3,1729980,13839840,Portátiles,2018-09-10,8,0,https://computacion.mercadolibre.com.co/_Desde_801
HUECOVIRTUAL.,16,520,https://articulo.mercadolibre.com.co/MCO-477374874-cable-estandar-de-12-pies-para-computadora-_JM,MCO477374874,Cable Estándar De 12 Pies Para Computadora,5,51599,154797,Computadores,2018-09-10,3,1,https://computacion.mercadolibre.com.co/_Desde_801
GOLA432430,2,286,https://articulo.mercadolibre.com.co/MCO-452249140-cuentas-premium-mega-30-dias-1-mes-700gb-envio-inmediato-_JM,MCO452249140,Cuentas Premium Mega 30 Dias 1 Mes 700gb Envio Inmediato,2,7900,1998700,Otros,2018-09-10,253,1,https://computacion.mercadolibre.com.co/_Desde_751
SMARTBUY.STORE,1,1,https://articulo.mercadolibre.com.co/MCO-451717461-asus-rog-strix-gl753vd-173-quotgaming-laptop-gtx-1050-4-_JM,MCO451717461,Asus Rog Strix Gl753vd 173 &quot;gaming Laptop Gtx 1050 4,1,4414400,4414400,Portátiles,2018-09-10,1,1,https://computacion.mercadolibre.com.co/_Desde_751
XICOM TECNOLOGY,4,343,https://articulo.mercadolibre.com.co/MCO-465066114-cable-rg8-coaxial-50-ohm-cobre-cobre-por-metros-_JM,MCO465066114,Cable Rg8 Coaxial 50 Ohm Cobre Cobre Por Metros,3,8450,1183000,Redes y Redes Inalámbricas,2018-09-10,140,0,https://computacion.mercadolibre.com.co/_Desde_701
INNOVA IMPO,9,583,https://articulo.mercadolibre.com.co/MCO-465066114-cable-rg8-coaxial-50-ohm-cobre-cobre-por-metros-_JM,MCO465066114,Cable Rg8 Coaxial 50 Ohm Cobre Cobre Por Metros,5,8450,1183000,Redes y Redes Inalámbricas,2018-09-10,140,1,https://computacion.mercadolibre.com.co/_Desde_701
PABLOGEXAIN,13,11,https://articulo.mercadolibre.com.co/MCO-455806518--20-soporte-doble-brazo-sistema-gas-dos-monitores-_JM,MCO455806518,-20% Soporte Doble Brazo Sistema Gas - Dos Monitores,1,190000,2660000,Partes y Componentes de PC,2018-09-10,14,0,https://computacion.mercadolibre.com.co/_Desde_701
TUKOMMP-TUCOMPRAS,18,1,https://articulo.mercadolibre.com.co/MCO-455646857-chasis-gamer-xtech-cs705xtk02-teclado-mouse-bocina-500w-_JM,MCO455646857,Chasis Gamer Xtech Cs705xtk02 Teclado Mouse Bocina 500w,1,236125,2833500,Partes y Componentes de PC,2018-09-10,12,1,https://computacion.mercadolibre.com.co/_Desde_701
GUSA208005,8,527,https://articulo.mercadolibre.com.co/MCO-454319440-caja-externa-case-sata-disco-duro-25-usb-30-laptop-port-_JM,MCO454319440,Caja Externa Case Sata Disco Duro 2.5''  Usb 3.0 Laptop Port,5,25000,9925000,Discos Duros y Externos,2018-09-10,397,0,https://computacion.mercadolibre.com.co/_Desde_651
PROFESSIONALWIRELESS,14,72,https://articulo.mercadolibre.com.co/MCO-468524254-board-asus-rog-strix-x370-f-gaming-amd-socket-am4-_JM,MCO468524254,Board Asus Rog Strix X370-f Gaming Amd Socket Am4,7,690000,2070000,Partes y Componentes de PC,2018-09-10,3,1,https://computacion.mercadolibre.com.co/_Desde_651
SELEWINC,2,402,https://articulo.mercadolibre.com.co/MCO-455390551-procesador-amd-a8-3870k-socket-fm1-_JM,MCO455390551,Procesador Amd A8 3870k Socket Fm1,4,100000,3500000,Partes y Componentes de PC,2018-09-10,35,0,https://computacion.mercadolibre.com.co/_Desde_601
JHONDEATH18,1,113,https://articulo.mercadolibre.com.co/MCO-449331852-pasta-termica-disipadora-arctic-silver-5-alta-densidad-12g-_JM,MCO449331852,Pasta Térmica Disipadora Arctic Silver 5 Alta Densidad 12g,1,79900,7191000,Partes y Componentes de PC,2018-09-10,90,0,https://computacion.mercadolibre.com.co/_Desde_601
TECTELSUMINISTROS21,6,383,https://articulo.mercadolibre.com.co/MCO-449331852-pasta-termica-disipadora-arctic-silver-5-alta-densidad-12g-_JM,MCO449331852,Pasta Térmica Disipadora Arctic Silver 5 Alta Densidad 12g,3,79900,7191000,Partes y Componentes de PC,2018-09-10,90,0,https://computacion.mercadolibre.com.co/_Desde_601
BRALTDA,8,963,https://articulo.mercadolibre.com.co/MCO-449331852-pasta-termica-disipadora-arctic-silver-5-alta-densidad-12g-_JM,MCO449331852,Pasta Térmica Disipadora Arctic Silver 5 Alta Densidad 12g,9,79900,7191000,Partes y Componentes de PC,2018-09-10,90,0,https://computacion.mercadolibre.com.co/_Desde_601
CHEVI TELL,6,233,https://articulo.mercadolibre.com.co/MCO-452004587-tinta-por-litro-para-impresora-epson-canon-hp-lexmark-brothe-_JM,MCO452004587,Tinta Por Litro Para Impresora Epson Canon Hp Lexmark Brothe,2,14000,2114000,Cartuchos Toner y Tintas,2018-09-10,151,1,https://computacion.mercadolibre.com.co/_Desde_551
POBLADOREMATES,8,702,https://articulo.mercadolibre.com.co/MCO-456453777-portatil-hp-14-bs011la-intel-core-i3-6006u-1tera-4gb-_JM,MCO456453777,Portatil Hp 14-bs011la - Intel Core I3 6006u -1tera-4gb,7,1627999,6511996,Portátiles,2018-09-10,4,0,https://computacion.mercadolibre.com.co/_Desde_501
AMD Tienda oficial,6,44,https://articulo.mercadolibre.com.co/MCO-458811268-hp-173-pavilion-17-pc-portatil-amd-quad-core-a10-8700p-_JM,MCO458811268,Hp 17.3 Pavilion 17 Pc Portátil (amd Quad-core A10-8700p,4,2199900,2199900,Portátiles,2018-09-10,1,0,https://computacion.mercadolibre.com.co/_Desde_551
MIAPHOTO154,6,81,https://articulo.mercadolibre.com.co/MCO-462794009-pantalla-asus-a455l-x455l-r454l-x441s-x441u-x456uf-_JM,MCO462794009,Pantalla Asus A455l X455l R454l X441s X441u X456uf,8,179990,3059830,Partes y Componentes de PC,2018-09-10,17,1,https://computacion.mercadolibre.com.co/_Desde_551
JUANFELIPETRIANA,11,474,https://articulo.mercadolibre.com.co/MCO-473039144-portatil-asus-x405u-core-i3-1-tera4gb-obs-ultrabook-blanco-_JM,MCO473039144,Portatil Asus X405u Core I3 1 Tera/4gb +obs Ultrabook Blanco,4,1325000,2650000,Portátiles,2018-09-10,2,0,https://computacion.mercadolibre.com.co/_Desde_401
COLTECHNOLOGIES,12,1,https://articulo.mercadolibre.com.co/MCO-473039144-portatil-asus-x405u-core-i3-1-tera4gb-obs-ultrabook-blanco-_JM,MCO473039144,Portatil Asus X405u Core I3 1 Tera/4gb +obs Ultrabook Blanco,1,1325000,2650000,Portátiles,2018-09-10,2,1,https://computacion.mercadolibre.com.co/_Desde_401
TECHCOMCO,7,269,https://articulo.mercadolibre.com.co/MCO-462428239-silla-para-gamer-trust-gxt-707r-colores-surtidos-_JM,MCO462428239,Silla Para Gamer Trust Gxt 707r Colores Surtidos,2,759900,3039600,Computadores,2018-09-10,4,1,https://computacion.mercadolibre.com.co/_Desde_451
MEGAOUTLETDEIMPRESION,2,287,https://articulo.mercadolibre.com.co/MCO-462136394-combo-intel-i5-8600k-board-z370p-d3-ram-8-gb-_JM,MCO462136394,Combo Intel I5 8600k Board Z370p D3 Ram 8 Gb,2,2361999,9447996,Partes y Componentes de PC,2018-09-10,4,1,https://computacion.mercadolibre.com.co/_Desde_351
JUANO_MEC,10,39,https://articulo.mercadolibre.com.co/MCO-465304877-disipador-cooler-master-cpu-refrigeracion-por-aire-hyper-t4-_JM,MCO465304877,Disipador Cooler Master Cpu Refrigeración Por Aire Hyper T4,3,108000,2700000,Partes y Componentes de PC,2018-09-10,25,0,https://computacion.mercadolibre.com.co/_Desde_451
Visa Tienda oficial,18,136,https://articulo.mercadolibre.com.co/MCO-482165159-pc-gamer-amd-ryzen-2400g-8gb-ssd-240gb-led-exclusivo-visa-_JM,MCO482165159,Pc Gamer Amd Ryzen 2400g 8gb Ssd 240gb Led Exclusivo Visa,1,1899900,5699700,Computadores,2018-09-10,3,0,https://computacion.mercadolibre.com.co/_Desde_401
Toshiba Tienda oficial,1,144,https://articulo.mercadolibre.com.co/MCO-451194127-tarjeta-de-video-gigabyte-gtx-1050-ti-4-gb-windforce-oc-ddr5-_JM,MCO451194127,Tarjeta De Video Gigabyte Gtx 1050 Ti 4 Gb Windforce Oc Ddr5,1,1079999,292679729,Tarjetas de Video y Captura,2018-09-10,271,1,https://computacion.mercadolibre.com.co/_Desde_301
KMYLOALPHA,13,163,https://articulo.mercadolibre.com.co/MCO-454236202-3x1-toner-altern-285a-85a-35a-36a-hp-p1102-1102w-m1212-m1132-_JM,MCO454236202,3x1 Toner Altern 285a 85a 35a 36a Hp P1102 1102w M1212 M1132,1,70900,20135600,Cartuchos Toner y Tintas,2018-09-10,284,0,https://computacion.mercadolibre.com.co/_Desde_351
DETOPATI-SHOP,15,735,https://articulo.mercadolibre.com.co/MCO-464995527-portatil-lenovo-ideapad-320-14iap-4gb-500-gb-w10-14-gris-_JM,MCO464995527,Portatil Lenovo Ideapad 320-14iap 4gb 500 Gb W10 14 Gris,7,849900,5099400,Portátiles,2018-09-10,6,1,https://computacion.mercadolibre.com.co/_Desde_351
Wacom Tienda oficial,2,132,https://articulo.mercadolibre.com.co/MCO-470428481-ipad-97-6ta-gen-2018-estuche-smart-cover-screen-y-lapiz-_JM,MCO470428481,Ipad 9.7 6ta Gen 2018 Estuche Smart Cover Screen Y Lapiz,1,44990,4004110,Tablets,2018-09-10,89,1,https://computacion.mercadolibre.com.co/_Desde_301
.PCGAMER5.,2,432,https://articulo.mercadolibre.com.co/MCO-470389128-disco-estado-solido-ssd-adata-120gb-sata-x10-velocidad-pc-_JM,MCO470389128,Disco Estado Solido Ssd Adata 120gb Sata X10 Velocidad Pc,4,125800,8177000,Discos Duros y Externos,2018-09-10,65,0,https://computacion.mercadolibre.com.co/_Desde_301
DIFERO82,16,679,https://articulo.mercadolibre.com.co/MCO-445617065-hub-switch-usb-30-4-puertos-interruptor-on-off-5-gbps-_JM,MCO445617065,Hub / Switch Usb 3.0 - 4 Puertos Interruptor On / Off 5 Gbps,6,24990,7846860,Periféricos y Accesorios de PC,2018-09-10,314,1,https://computacion.mercadolibre.com.co/_Desde_251
PEDRITO2013,6,438,https://articulo.mercadolibre.com.co/MCO-451940438-asus-gamer-fx504-i7-8g-16gb-4gb-gtx1050ti-256-ssd-mouse-g-_JM,MCO451940438,Asus Gamer Fx504 I7 8g 16gb 4gb Gtx1050ti 256 Ssd + Mouse G,4,4695000,28170000,Portátiles,2018-09-10,6,0,https://computacion.mercadolibre.com.co/_Desde_251
TIENDANOSTRA,5,368,https://articulo.mercadolibre.com.co/MCO-452297093-convertidor-vga-a-rj45-conector-extender-cat5-cat6-adaptador-_JM,MCO452297093,Convertidor Vga A Rj45 Conector Extender Cat5 Cat6 Adaptador,3,9450,1190700,Periféricos y Accesorios de PC,2018-09-10,126,1,https://computacion.mercadolibre.com.co/_Desde_201
MAXIPCS,6,89,https://articulo.mercadolibre.com.co/MCO-459137246-torre-cpu-gamer-a8-9600-radeon-r7-1tb-8gb-pc-wifi-gratis-_JM,MCO459137246,Torre Cpu Gamer A8 9600 Radeon R7 1tb 8gb Pc Wifi Gratis,8,1099900,4399600,Computadores,2018-09-10,4,1,https://computacion.mercadolibre.com.co/_Desde_201
MLSYSTEMSAS,1,102,https://articulo.mercadolibre.com.co/MCO-453827741-nanostation-loco-m2-ubiquiti-24-ghz-200mw-80211bgn-8dbi-_JM,MCO453827741,Nanostation Loco M2 Ubiquiti 24 Ghz-200mw- 802.11b/g/n 8dbi,1,169000,118976000,Redes y Redes Inalámbricas,2018-09-10,704,1,https://computacion.mercadolibre.com.co/_Desde_201
IMPORGONZALEZ,4,1,https://articulo.mercadolibre.com.co/MCO-453827741-nanostation-loco-m2-ubiquiti-24-ghz-200mw-80211bgn-8dbi-_JM,MCO453827741,Nanostation Loco M2 Ubiquiti 24 Ghz-200mw- 802.11b/g/n 8dbi,1,169000,118976000,Redes y Redes Inalámbricas,2018-09-10,704,1,https://computacion.mercadolibre.com.co/_Desde_201
Iceberg Tienda oficial,6,110,https://articulo.mercadolibre.com.co/MCO-468679736-mini-teclado-inalambrico-retroiluminado-android-smartv-2018-_JM,MCO468679736,Mini Teclado Inalambrico Retroiluminado Android Smartv 2018,1,23000,4623000,Periféricos y Accesorios de PC,2018-09-10,201,1,https://computacion.mercadolibre.com.co/_Desde_101
ROJU3294505,2,348,https://articulo.mercadolibre.com.co/MCO-472499102-tablet-lenovo-tab7-4g-lte-2gb-16gb-7pulg-wifi-tb-7504x-negro-_JM,MCO472499102,Tablet Lenovo Tab7 4g Lte 2gb 16gb 7pulg Wifi Tb-7504x Negro,3,399900,29992500,Tablets,2018-09-10,75,0,https://computacion.mercadolibre.com.co/_Desde_101
GRUPOTECNOMEGASAS,3,294,https://articulo.mercadolibre.com.co/MCO-458916496-tinta-epson-l210l220l380l355l375l475l800805l575-70ml-_JM,MCO458916496,Tinta Epson L210/l220/l380/l355/l375/l475/l800/805/l575 70ml,2,4688,5958448,Cartuchos Toner y Tintas,2018-09-10,1271,1,https://computacion.mercadolibre.com.co/
